mentions_id,start_id,end_id,times
296915,80911,96824,1
296916,85182,85174,1
296917,57742,57742,1
296918,61403,98171,1
296919,57020,57775,1
296920,95098,95264,1
296921,86894,87105,1
296922,86894,86565,1
296923,85369,67357,1
296924,85369,96929,1
296925,85369,87787,1
296926,85369,87456,1
296927,87137,77226,2
296928,87137,86626,1
296929,93381,83848,1
296930,83006,82913,1
296931,61940,98308,1
296932,61940,96386,1
296933,58045,97425,1
296934,65368,89442,2
296935,65368,96426,1
296936,84691,83338,1
296937,60765,97992,1
296938,85629,85150,1
296939,85629,85174,1
296940,83193,83565,1
296941,98518,70099,1
296942,78273,99291,1
296943,83341,82967,1
296944,83341,98977,1
296945,56941,88567,1
296946,56941,64463,1
296947,64277,98864,1
296948,59593,97703,1
296949,62613,76553,1
296950,62613,59398,1
296951,57712,97199,1
296952,57712,57724,1
296953,85388,86933,1
296954,85388,73784,1
296955,80349,95162,1
296956,59108,59096,1
296957,63659,98721,1
296958,92403,94737,1
296959,76374,98916,1
296960,78060,62177,1
296961,77909,99241,1
296962,77909,95162,1
296963,58056,97159,1
296964,56581,97155,1
296965,56581,97154,1
296966,56581,57932,1
296967,56581,56613,1
296968,56581,97170,1
296969,91402,70099,1
296970,91402,98991,1
296971,72047,96327,1
296972,59667,97729,1
296973,63064,58501,1
296974,96093,99175,1
296975,80244,96534,1
296976,84219,82941,1
296977,64164,97773,1
296978,61428,98179,1
296979,85338,85315,1
296980,58889,69197,1
296981,83956,83759,1
296982,85374,85269,1
296983,62025,61966,1
296984,62025,61678,1
296985,61598,63255,1
296986,77468,99127,1
296987,80383,99446,1
296988,80383,94701,1
296989,61107,61184,1
296990,63986,69475,1
296991,58818,58484,1
296992,61072,60987,1
296993,61516,98203,1
296994,63738,98732,1
296995,76918,76553,1
296996,68775,99447,1
296997,59374,57692,1
296998,95586,64465,1
296999,85164,86645,1
297000,84291,78774,1
297001,77520,59398,1
297002,77520,99203,1
297003,57144,97279,1
297004,77100,99048,1
297005,57032,56913,1
297006,86289,85174,1
297007,86289,85212,1
297008,89993,58597,1
297009,57315,64515,1
297010,61018,98052,1
297011,61018,98051,1
297012,85481,85180,1
297013,83484,83848,1
297014,57814,97385,1
297015,56960,97235,1
297016,61797,98275,1
297017,97566,80241,1
297018,97566,98977,1
297019,66893,95438,1
297020,60823,60720,1
297021,82001,95126,1
297022,70708,58656,1
297023,57979,79286,1
297024,86177,87456,1
297025,61950,98314,1
297026,60008,94737,1
297027,83774,99607,1
297028,60552,60797,1
297029,63204,61796,1
297030,61755,61754,1
297031,59129,89442,1
297032,64178,96615,1
297033,60381,95135,1
297034,59976,82914,1
297035,60655,58537,1
297036,80126,80112,1
297037,57385,82941,1
297038,86094,85570,1
297039,59760,97659,1
297040,74167,96486,1
297041,84295,84190,1
297042,63984,88229,1
297043,56834,96773,1
297044,58972,78774,2
297045,58972,64463,1
297046,83808,99600,1
297047,63978,71473,1
297048,65821,83848,1
297049,62783,58596,1
297050,81024,98699,1
297051,56793,97192,1
297052,58200,97436,1
297053,58200,97317,1
297054,79692,79592,1
297055,76843,96724,1
297056,61811,62059,1
297057,61811,63249,1
297058,60218,88246,1
297059,59047,97572,1
297060,83996,99581,1
297061,85974,85998,1
297062,85974,87456,2
297063,85974,58903,1
297064,70015,89442,1
297065,68689,89190,1
297066,82962,99563,1
297067,56837,79100,1
297068,79449,79449,11
297069,60454,65957,1
297070,77190,92628,1
297071,62094,61796,1
297072,92210,96724,1
297073,92210,98980,1
297074,60702,97979,1
297075,87332,75812,1
297076,87332,86541,1
297077,87332,67357,1
297078,87332,86626,1
297079,96684,96146,1
297080,60619,97918,1
297081,77437,99108,1
297082,62966,58596,2
297083,62966,65124,1
297084,95947,64465,1
297085,62320,98407,1
297086,97542,97542,1
297087,97427,57910,1
297088,97427,56965,1
297089,61094,98073,1
297090,61094,61512,1
297091,59644,97721,1
297092,60701,65894,1
297093,77740,97652,1
297094,61054,98065,1
297095,86444,85823,1
297096,86444,86625,1
297097,59551,59890,1
297098,56785,56586,1
297099,84687,99651,1
297100,60991,73784,1
297101,60991,61034,1
297102,61277,86625,1
297103,97357,56743,1
297104,58977,59764,1
297105,69587,95162,1
297106,86183,85865,1
297107,77064,96724,1
297108,71407,96126,1
297109,73799,58742,1
297110,95706,95135,1
297111,63951,98783,1
297112,62541,98486,1
297113,59128,97594,1
297114,85830,85768,1
297115,60626,97956,1
297116,60626,58273,1
297117,62922,58578,1
297118,99223,64465,1
297119,86020,85150,1
297120,86020,85174,1
297121,59099,97567,1
297122,59127,97593,1
297123,80339,82941,1
297124,64205,98843,1
297125,61715,61754,1
297126,61715,98335,1
297127,67633,96426,1
297128,60177,97871,1
297129,60376,79100,1
297130,73173,96278,1
297131,63906,97266,1
297132,70718,70752,1
297133,62294,98397,1
297134,57355,97308,1
297135,57355,79100,1
297136,63132,58501,1
297137,65217,64463,1
297138,79676,79646,1
297139,63987,63987,1
297140,60213,88565,1
297141,59647,96911,1
297142,80413,90039,1
297143,83390,88246,1
297144,62141,98356,1
297145,62141,90859,1
297146,95787,82981,1
297147,90470,97979,1
297148,63551,61796,1
297149,88519,94248,1
297150,65314,64421,1
297151,86500,73795,1
297152,59296,97640,1
297153,62304,98375,1
297154,85657,85214,1
297155,85657,96941,1
297156,84287,83338,1
297157,59396,91861,1
297158,60778,58596,1
297159,59163,97605,1
297160,64173,96602,1
297161,61096,61062,1
297162,63626,63255,1
297163,63626,98647,1
297164,56701,88567,1
297165,56701,92190,1
297166,56701,96123,1
297167,84002,90992,1
297168,80331,58578,1
297169,80331,90039,1
297170,80331,97317,1
297171,85999,96942,1
297172,82762,81654,1
297173,82762,96844,1
297174,57321,95162,1
297175,61577,98220,1
297176,61577,61512,1
297177,59096,59109,1
297178,62495,98486,1
297179,75234,96435,1
297180,72084,65164,1
297181,64301,58298,1
297182,84463,74604,1
297183,57095,97270,1
297184,83358,82954,1
297185,83358,83687,1
297186,96666,75988,1
297187,63177,98628,1
297188,77043,99040,1
297189,98058,61184,1
297190,74349,77798,1
297191,61778,98271,1
297192,96510,88229,1
297193,62203,98367,1
297194,62203,61871,1
297195,63176,63377,2
297196,85061,83374,1
297197,62806,98567,1
297198,61915,98302,1
297199,83432,83289,1
297200,90131,64498,1
297201,97972,65509,1
297202,86852,86585,9
297203,63849,96531,1
297204,97506,58381,1
297205,59635,97718,1
297206,59635,59020,1
297207,62181,68926,1
297208,57165,97199,1
297209,58009,97420,1
297210,97104,57714,1
297211,59885,97791,1
297212,64052,98800,1
297213,94146,89492,1
297214,61876,61657,1
297215,94015,65484,1
297216,91582,96724,1
297217,62396,98441,1
297218,95345,70778,1
297219,59789,82914,2
297220,71260,61807,1
297221,71260,96153,1
297222,58208,97460,1
297223,60896,98025,1
297224,98104,98042,1
297225,79057,78649,1
297226,98350,61585,1
297227,85623,85563,1
297228,62658,98486,1
297229,61793,98274,1
297230,63424,98668,1
297231,63026,97979,1
297232,63026,98610,1
297233,98807,88229,1
297234,87862,60937,1
297235,60553,58602,1
297236,80361,96153,1
297237,61767,98264,1
297238,61767,61871,1
297239,82970,99564,1
297240,63272,63331,1
297241,85266,99665,1
297242,80266,96123,1
297243,67624,89469,1
297244,80453,98798,1
297245,63096,98617,1
297246,65065,58501,1
297247,84696,84530,1
297248,85715,85519,1
297249,85715,85180,1
297250,85715,85150,1
297251,85715,85230,1
297252,85715,85208,1
297253,85715,85214,2
297254,85715,85341,1
297255,85715,85177,1
297256,82793,75566,1
297257,76459,57692,1
297258,64035,98792,1
297259,77441,99112,1
297260,57503,90039,1
297261,62747,88246,1
297262,83071,83848,1
297263,83071,96911,1
297264,83071,64463,1
297265,62905,98578,1
297266,60161,88246,1
297267,56877,92190,1
297268,62767,58317,1
297269,62803,58338,1
297270,62803,58317,1
297271,60497,97918,1
297272,58893,97659,1
297273,63430,98673,1
297274,63440,63353,1
297275,78601,95956,1
297276,59080,95796,1
297277,59080,89442,1
297278,67077,66981,1
297279,57805,57775,1
297280,57805,57839,1
297281,64087,96123,1
297282,61187,98093,1
297283,61187,96454,1
297284,62082,98326,1
297285,60468,97912,1
297286,59065,97579,1
297287,97642,88246,1
297288,60369,97900,1
297289,62198,98365,1
297290,62198,62198,1
297291,95315,95135,1
297292,63487,62159,1
297293,57607,97338,1
297294,82022,95361,1
297295,69531,63007,1
297296,66849,66642,1
297297,95504,95264,1
297298,63920,98777,1
297299,97956,58273,1
297300,72389,96618,1
297301,98226,61594,1
297302,82508,96874,1
297303,56724,64463,1
297304,59215,88567,1
297305,59215,64463,1
297306,59215,64465,1
297307,64293,98868,1
297308,60187,86531,1
297309,88925,89060,1
297310,79682,71473,1
297311,62258,98382,1
297312,98183,86644,1
297313,60143,97550,1
297314,66399,64670,1
297315,56754,97155,1
297316,95569,70778,1
297317,63932,98779,1
297318,61798,63624,2
297319,61798,98305,1
297320,61798,98658,1
297321,61798,61754,1
297322,62761,98560,1
297323,60440,58501,1
297324,62625,95162,1
297325,62625,64463,1
297326,71373,94255,1
297327,58285,58269,1
297328,58285,58317,1
297329,56746,97180,1
297330,56746,56749,1
297331,97340,56743,1
297332,87158,91037,1
297333,63042,72921,1
297334,59694,97737,1
297335,82205,94491,1
297336,85234,67357,1
297337,58931,89442,1
297338,85682,85271,1
297339,85091,99661,1
297340,63346,98656,1
297341,63653,63255,1
297342,59278,88246,1
297343,98176,61146,1
297344,98176,61334,1
297345,98176,61034,1
297346,57131,86735,1
297347,57365,90039,1
297348,58871,57517,1
297349,58391,97483,1
297350,99601,82984,1
297351,60297,90039,1
297352,98228,98325,1
297353,98228,98649,1
297354,66197,58317,1
297355,64257,96718,1
297356,98842,58484,1
297357,86222,86206,1
297358,86222,61513,1
297359,85445,85309,1
297360,65798,58484,1
297361,79798,99415,1
297362,63049,58501,1
297363,86152,99701,1
297364,64196,64670,1
297365,64196,64740,1
297366,70293,58742,1
297367,89540,58597,2
297368,66039,64995,1
297369,66039,69518,1
297370,60573,97942,1
297371,58855,97531,1
297372,58855,58596,1
297373,80882,65209,1
297374,62302,98402,1
297375,79440,99401,1
297376,59581,59020,1
297377,80302,72572,1
297378,60840,60720,1
297379,64245,98856,1
297380,63682,98724,1
297381,58821,97523,1
297382,86719,86646,2
297383,59619,97712,1
297384,59596,88567,1
297385,59596,64463,1
297386,57931,97410,1
297387,57931,57125,1
297388,59922,88246,1
297389,60789,97999,1
297390,62981,58597,1
297391,60498,97917,1
297392,83600,99598,1
297393,80874,80874,1
297394,57097,97271,1
297395,82282,82282,1
297396,75036,58578,1
297397,60228,80858,1
297398,60228,64463,1
297399,84242,83569,1
297400,57425,88246,1
297401,60302,88246,1
297402,85224,61057,2
297403,60772,97995,1
297404,60819,60816,1
297405,60819,60626,1
297406,67266,69529,1
297407,61242,61544,1
297408,57959,57849,1
297409,62656,98486,1
297410,61405,85002,1
297411,89392,64465,1
297412,89392,87898,1
297413,81740,82388,1
297414,81740,83848,1
297415,62510,98491,1
297416,77735,97373,1
297417,61394,98167,1
297418,56836,56586,1
297419,77356,99085,1
297420,56832,97198,1
297421,59792,97765,1
297422,58612,88246,1
297423,77056,99042,1
297424,62199,98366,1
297425,63749,98733,2
297426,80275,86176,1
297427,86308,85768,1
297428,61837,98285,1
297429,79371,88206,1
297430,88434,87927,1
297431,86762,85461,1
297432,86762,87456,1
297433,63405,98658,1
297434,59209,96153,1
297435,58995,97560,1
297436,63895,98771,1
297437,58865,58501,1
297438,58636,97504,1
297439,78437,89348,1
297440,89358,88229,1
297441,88036,68595,1
297442,88036,66886,1
297443,62666,98535,1
297444,59252,88246,1
297445,56616,97161,1
297446,89808,89442,1
297447,64498,69475,1
297448,98222,63474,1
297449,98222,61678,2
297450,59810,97771,1
297451,82972,82914,1
297452,68291,64745,1
297453,79307,99392,1
297454,60183,97870,1
297455,98504,78649,1
297456,61671,62059,1
297457,78269,71615,1
297458,80685,97590,1
297459,77473,96129,1
297460,83445,58965,1
297461,83110,57692,1
297462,80496,99474,1
297463,62797,60470,1
297464,60492,62923,1
297465,60492,98587,1
297466,62120,98352,1
297467,62120,61678,1
297468,96292,73748,1
297469,68238,58501,1
297470,57157,97281,1
297471,77484,99133,1
297472,57274,88246,1
297473,59527,97689,1
297474,58713,62810,1
297475,75368,75368,1
297476,71170,64421,1
297477,61775,98269,1
297478,58852,63853,1
297479,69128,95135,1
297480,76103,88787,1
297481,58194,59020,1
297482,65260,58298,1
297483,62459,96401,1
297484,63863,64498,1
297485,63863,69475,1
297486,57449,88246,1
297487,83426,99569,1
297488,88525,58604,1
297489,95749,95749,1
297490,61181,64463,1
297491,57153,89442,1
297492,80373,79100,1
297493,57115,56586,1
297494,59055,82941,1
297495,75805,96409,1
297496,62355,98423,1
297497,62076,98341,1
297498,65270,58597,1
297499,65270,58317,1
297500,59993,88246,1
297501,60766,58597,1
297502,60947,85825,1
297503,86237,99703,1
297504,68524,60844,1
297505,97866,90039,1
297506,57432,79100,1
297507,85088,83946,1
297508,80452,66461,1
297509,62624,88567,1
297510,62624,64463,1
297511,63165,98625,1
297512,78058,88246,1
297513,95362,64465,1
297514,78838,89348,1
297515,64013,88246,1
297516,56683,97170,1
297517,84273,83101,1
297518,69106,58298,1
297519,85624,85230,1
297520,85624,85214,1
297521,79727,79706,1
297522,80178,64498,1
297523,79458,79434,1
297524,73411,96620,1
297525,79711,79708,1
297526,57919,97407,1
297527,62946,65957,1
297528,62946,97481,1
297529,61129,86305,1
297530,73673,96126,1
297531,77885,77885,1
297532,83839,83616,1
297533,57166,73792,1
297534,60580,60832,1
297535,64071,80241,1
297536,85813,86463,1
297537,72005,58126,1
297538,59801,96153,1
297539,66905,65104,1
297540,63281,98639,1
297541,63088,58501,1
297542,61254,98091,1
297543,89834,58578,1
297544,96141,96118,1
297545,84483,87964,1
297546,68407,68407,1
297547,86019,85203,1
297548,60631,97959,1
297549,60631,60832,1
297550,60631,58578,1
297551,60554,97936,2
297552,61869,98294,1
297553,60645,97963,1
297554,60515,97924,1
297555,60515,58597,1
297556,78788,66753,1
297557,58525,58524,1
297558,64047,58501,1
297559,60510,58597,1
297560,59428,59434,1
297561,64846,83848,1
297562,64846,87982,1
297563,76268,70107,1
297564,76268,70693,1
297565,57046,97259,1
297566,57187,97285,1
297567,80751,58712,1
297568,60559,97938,1
297569,64927,57692,1
297570,94812,82981,1
297571,63073,64670,1
297572,59093,97587,1
297573,60716,97980,1
297574,90682,98617,1
297575,58399,97481,1
297576,59563,96822,1
297577,83363,77263,1
297578,83363,57692,1
297579,88367,88239,1
297580,62046,61678,1
297581,58429,57899,2
297582,97581,80241,1
297583,80250,99434,1
297584,93506,94255,5
297585,99268,79286,1
297586,63956,97773,1
297587,64036,98793,1
297588,65715,65260,1
297589,98130,61512,1
297590,89678,83848,1
297591,84466,99640,1
297592,72048,88229,1
297593,58422,97336,1
297594,58422,62177,1
297595,92371,92190,1
297596,60310,90039,1
297597,61636,98232,1
297598,61934,61821,1
297599,62793,58376,1
297600,62793,64572,1
297601,56765,92190,1
297602,77371,95162,1
297603,60155,90039,1
297604,63429,98671,1
297605,63429,63429,1
297606,84557,99645,1
297607,98365,62198,1
297608,60435,97906,1
297609,68805,68503,1
297610,85227,85123,1
297611,85227,85145,1
297612,85227,85296,1
297613,85227,87456,1
297614,73534,58987,1
297615,85911,85827,1
297616,78057,64463,1
297617,67394,94491,1
297618,63936,98780,1
297619,61862,61678,1
297620,85584,64165,1
297621,72756,95162,1
297622,62441,98462,1
297623,71262,96199,1
297624,60090,97854,1
297625,97923,64572,1
297626,63002,63142,1
297627,77588,99172,1
297628,91147,71473,1
297629,62792,98563,1
297630,62792,58597,1
297631,63512,71473,1
297632,58344,58317,1
297633,61730,61678,1
297634,66493,83848,1
297635,64105,98817,1
297636,87169,86625,1
297637,87169,86949,1
297638,87169,86789,1
297639,87169,86942,1
297640,73569,96126,1
297641,73569,96155,1
297642,62391,95162,1
297643,62568,97606,1
297644,75360,80778,1
297645,77435,96129,1
297646,77435,95135,1
297647,96889,96889,1
297648,65254,68261,1
297649,62137,61678,1
297650,64370,98888,1
297651,96266,96438,1
297652,60562,78649,1
297653,73059,72970,1
297654,59156,59272,1
297655,59608,98523,1
297656,85231,85147,1
297657,62939,89890,1
297658,62939,98586,1
297659,62939,60736,1
297660,63243,98635,1
297661,63243,63243,1
297662,97494,58578,1
297663,79485,79453,1
297664,94290,87957,1
297665,63692,98126,1
297666,61444,98187,1
297667,63493,63255,1
297668,80495,99473,1
297669,56883,97202,1
297670,77018,95162,1
297671,61713,61780,1
297672,58556,97499,1
297673,85593,85548,1
297674,76768,98982,1
297675,76768,97614,1
297676,75831,96620,1
297677,98913,83848,1
297678,78286,62177,1
297679,63220,62159,1
297680,62432,98457,1
297681,58579,97481,1
297682,95482,98794,1
297683,63341,98655,1
297684,63341,63255,1
297685,83707,99606,1
297686,83707,82914,1
297687,80172,64498,1
297688,97983,97981,1
297689,63143,91072,1
297690,96940,85293,1
297691,99215,82981,1
297692,60997,61531,1
297693,60997,61034,1
297694,71570,67159,1
297695,57287,88567,1
297696,64763,76993,1
297697,80458,65894,1
297698,56693,92190,1
297699,60112,97858,1
297700,58632,58578,1
297701,81403,81010,1
297702,85820,99688,1
297703,59143,89442,1
297704,62542,97614,1
297705,62273,98386,1
297706,62273,88246,1
297707,92858,96724,1
297708,72674,79391,1
297709,60370,95126,1
297710,60370,88567,1
297711,60370,79100,1
297712,79796,99413,1
297713,62877,62805,1
297714,96927,83155,1
297715,60092,91865,1
297716,73211,65122,1
297717,99643,57692,1
297718,99643,84754,1
297719,61535,60994,1
297720,61535,85675,1
297721,61535,85214,1
297722,64091,83848,1
297723,80531,99481,1
297724,61786,61678,1
297725,75202,96155,1
297726,75202,96126,1
297727,61500,98198,1
297728,59195,97617,1
297729,57294,88567,1
297730,57296,79100,1
297731,70118,71473,1
297732,60437,58501,1
297733,62334,64463,1
297734,65880,69776,1
297735,59768,97761,1
297736,83844,99612,1
297737,78884,99359,1
297738,61355,98152,1
297739,77324,99080,1
297740,77324,95692,1
297741,97148,88246,1
297742,60126,69197,1
297743,77455,99122,1
297744,85005,99584,1
297745,63131,58317,1
297746,57904,97404,1
297747,80041,80040,1
297748,80041,80118,1
297749,64112,96278,1
297750,64112,73195,1
297751,85692,85147,1
297752,85692,85323,1
297753,84963,84603,1
297754,82884,70099,1
297755,85711,86903,1
297756,59548,97694,1
297757,78886,99361,1
297758,78203,70099,1
297759,61475,86430,1
297760,66850,58501,1
297761,86652,86965,1
297762,86652,87325,1
297763,68443,58317,1
297764,61658,98237,1
297765,88387,88229,1
297766,60659,60725,1
297767,60659,97989,1
297768,77154,99060,1
297769,83476,80276,1
297770,83476,82857,1
297771,63123,60844,1
297772,62443,64465,1
297773,58264,58317,1
297774,66847,64463,1
297775,70775,88229,1
297776,62847,60844,1
297777,80212,80210,1
297778,80212,78647,1
297779,62447,98465,1
297780,57011,97252,1
297781,57011,97297,1
297782,77890,99234,1
297783,98469,88246,1
297784,60718,60720,1
297785,60432,58501,1
297786,98717,63504,1
297787,58908,97544,1
297788,59378,97657,1
297789,75598,73195,1
297790,57770,97376,1
297791,79522,70567,1
